Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
618,4,2013-01-10,7303,452,1,1,0,1,d,c,9910.0,,,0,,,
233,2,2014-06-17,10735,1123,1,1,0,0,a,a,1890.0,,,0,,,
453,1,2013-05-13,11164,1220,1,1,0,0,a,c,75860.0,,,0,,,
712,2,2013-08-06,5726,560,1,0,0,1,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
971,2,2014-04-08,7163,887,1,0,0,0,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
697,4,2015-03-26,9155,921,1,0,0,0,d,a,3780.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
227,6,2013-04-20,3924,408,1,0,0,0,a,a,2370.0,,,0,,,
312,2,2013-04-16,3994,474,1,0,0,0,d,a,11300.0,3.0,2012.0,0,,,
503,4,2015-03-26,5803,459,1,0,0,0,d,c,13080.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
464,6,2015-05-23,11326,1373,1,0,0,0,c,a,520.0,3.0,2009.0,0,,,
74,5,2014-05-02,9215,1102,1,1,0,0,a,a,330.0,,,0,,,
976,1,2014-10-06,10324,980,1,1,0,1,a,a,4180.0,,,0,,,
742,3,2014-01-08,8568,883,1,1,0,0,d,c,4380.0,,,0,,,
109,5,2014-05-16,5287,690,1,0,0,0,a,c,3300.0,11.0,2010.0,0,,,
256,1,2013-03-25,13398,1549,1,1,0,1,a,c,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
287,2,2015-03-03,8329,835,1,1,0,0,c,a,2740.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1053,4,2013-01-24,8893,978,1,1,0,0,a,a,1710.0,7.0,2015.0,0,,,
721,2,2013-06-25,5914,642,1,0,0,1,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
920,2,2014-03-25,4159,514,1,0,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
1069,5,2015-04-24,4377,605,1,0,0,0,a,c,18050.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
848,4,2014-07-10,5605,701,1,0,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
174,1,2013-04-08,6647,516,1,1,0,0,a,a,13090.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
878,5,2013-04-26,7867,753,1,1,0,0,d,c,1100.0,12.0,2014.0,0,,,
666,3,2014-04-16,9550,843,1,1,0,1,c,c,2700.0,,,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
1035,4,2014-08-14,4461,579,1,0,0,1,a,a,27150.0,,,0,,,
451,3,2015-06-03,7282,572,1,1,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
831,1,2015-01-05,18520,2134,1,1,0,1,a,a,800.0,6.0,2007.0,0,,,
304,5,2014-05-23,7440,1058,1,1,0,0,a,a,1950.0,7.0,2015.0,0,,,
177,3,2013-06-05,4450,528,1,1,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
4,4,2014-09-18,8958,1196,1,1,0,0,c,c,620.0,9.0,2009.0,0,,,
78,4,2013-10-17,2881,433,1,0,0,0,a,a,3510.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
229,1,2014-03-24,6593,641,1,0,0,0,d,c,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
769,3,2015-05-13,14492,4160,1,0,0,0,b,b,840.0,,,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
154,5,2013-09-20,6970,646,1,0,0,0,d,c,16420.0,,,0,,,
1112,5,2013-11-22,11018,906,1,1,0,0,c,c,1880.0,4.0,2006.0,0,,,
14,4,2013-05-16,5979,669,1,1,0,0,a,a,1300.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
318,6,2013-07-20,4894,457,1,0,0,0,d,c,32330.0,3.0,2014.0,0,,,
1106,1,2014-04-28,5827,604,1,1,0,1,a,c,5330.0,9.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
1092,4,2014-05-15,10324,1033,1,0,0,0,a,a,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
276,6,2013-11-23,2295,283,1,0,0,0,a,a,2960.0,10.0,2014.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
177,2,2014-03-25,3673,517,1,0,0,0,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
21,4,2013-06-27,3892,402,1,0,0,0,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
993,3,2015-01-21,5939,611,1,0,0,0,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
989,2,2013-09-24,5740,635,1,1,0,0,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
47,6,2014-03-08,4907,714,1,0,0,0,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
71,1,2014-06-02,14383,1050,1,1,0,0,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
203,5,2015-05-15,8045,1031,1,0,0,1,c,c,490.0,11.0,2002.0,0,,,
240,5,2014-02-07,4978,475,1,1,0,1,a,a,1110.0,5.0,2009.0,0,,,
836,2,2015-01-27,7167,827,1,1,0,0,a,a,2720.0,9.0,2012.0,0,,,
180,1,2013-05-27,9917,1054,1,1,0,0,d,a,5800.0,9.0,2010.0,0,,,
601,2,2014-04-01,4469,359,1,1,0,0,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
951,6,2014-04-05,7101,686,1,0,0,0,d,c,710.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
97,3,2013-07-24,4104,502,1,0,0,1,d,c,8980.0,,,0,,,
1018,4,2014-06-26,8150,998,1,0,0,0,c,c,140.0,9.0,2012.0,0,,,
838,1,2015-04-27,13673,1163,1,1,0,0,d,c,6890.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
315,1,2013-02-11,3850,473,1,0,0,0,a,c,38710.0,4.0,2013.0,0,,,
583,3,2014-04-02,4894,501,1,1,0,0,a,a,2640.0,11.0,2002.0,0,,,
596,2,2014-06-10,4214,759,1,0,0,0,c,a,290.0,9.0,2006.0,0,,,
103,1,2014-12-15,6315,560,1,1,0,0,d,c,5210.0,5.0,2015.0,0,,,
362,6,2013-06-15,7376,1006,1,0,0,0,c,c,340.0,,,0,,,
1029,3,2014-12-10,5452,809,1,0,0,0,a,a,1590.0,3.0,2006.0,0,,,
819,4,2014-07-24,4475,465,1,0,0,1,a,c,720.0,10.0,2014.0,0,,,
810,6,2013-09-14,5146,446,1,0,0,0,d,c,9640.0,11.0,2013.0,0,,,
531,1,2013-02-18,5266,657,1,1,0,0,a,c,4030.0,,,0,,,
785,5,2014-03-14,4933,488,1,0,0,0,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
842,5,2013-01-04,17815,1126,1,0,0,1,d,c,1200.0,11.0,2007.0,0,,,
786,6,2014-03-08,1024,180,1,0,0,0,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
780,2,2014-05-06,9429,1097,1,1,0,0,a,a,18160.0,,,0,,,
856,6,2013-04-06,7535,987,1,0,0,0,a,a,3020.0,2.0,2010.0,0,,,
747,4,2013-06-20,7490,681,1,1,0,0,c,c,45740.0,8.0,2008.0,0,,,
29,2,2013-06-04,6894,592,1,1,0,0,d,c,2170.0,,,0,,,
3,2,2013-07-30,10451,958,1,1,0,1,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
30,3,2014-08-13,3337,543,1,0,0,1,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
543,3,2013-03-27,4642,399,1,1,0,1,c,a,1080.0,12.0,2012.0,0,,,
617,2,2013-11-26,6410,597,1,0,0,0,a,c,8940.0,,,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
846,3,2014-01-29,6470,647,1,0,0,0,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
1073,3,2015-01-28,6908,826,1,1,0,0,a,c,1710.0,,,1,44.0,2012.0,"Jan,Apr,Jul,Oct"
852,5,2014-06-06,4890,633,1,1,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
701,6,2015-07-11,4046,544,1,0,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
966,6,2013-05-11,3873,467,1,0,0,0,a,a,760.0,2.0,2008.0,0,,,
673,6,2013-08-24,4385,406,1,0,0,0,d,c,15170.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
150,3,2015-04-01,13927,1129,1,1,0,1,c,c,31830.0,3.0,2010.0,0,,,
594,4,2014-11-20,4215,456,1,0,0,0,a,a,1790.0,10.0,2011.0,0,,,
220,4,2014-07-10,4142,624,1,0,0,1,a,a,1000.0,9.0,2008.0,0,,,
608,2,2013-03-26,15408,1418,1,1,0,1,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
367,4,2014-05-08,5291,528,1,1,0,0,d,c,2640.0,9.0,2012.0,0,,,
546,5,2014-01-31,11647,1459,1,0,0,0,a,a,580.0,1.0,2005.0,0,,,
922,4,2014-10-30,6372,687,1,0,0,0,d,a,2110.0,3.0,2006.0,0,,,
487,4,2013-01-31,5490,570,1,0,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
1022,4,2013-02-28,6124,728,1,0,0,0,a,c,1520.0,,,0,,,
271,5,2013-11-08,8900,897,1,1,0,0,a,a,420.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
1076,4,2013-09-19,2649,448,1,0,0,0,a,c,90.0,,,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
380,6,2015-01-17,13973,1400,1,0,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
526,6,2014-03-08,8213,1160,1,0,0,0,a,a,120.0,,,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
565,2,2013-06-04,7909,905,1,1,0,0,a,c,160.0,7.0,2007.0,0,,,
264,2,2013-03-12,5925,853,1,0,0,0,a,a,180.0,3.0,2014.0,0,,,
565,4,2013-10-10,6785,824,1,1,0,0,a,c,160.0,7.0,2007.0,0,,,
580,5,2014-12-19,15924,2340,1,1,0,0,a,c,170.0,2.0,2009.0,0,,,
924,5,2013-05-31,6883,609,1,1,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
371,3,2014-07-09,5053,434,1,0,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
712,3,2013-04-17,4640,514,1,0,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
678,5,2014-01-03,5826,777,1,0,0,1,c,a,3250.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
8,5,2014-12-05,8258,879,1,1,0,0,a,a,7520.0,10.0,2014.0,0,,,
244,3,2013-01-23,5414,545,1,1,0,0,d,a,710.0,3.0,2012.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
20,6,2013-06-08,4353,479,1,0,0,0,d,a,2340.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
371,3,2015-06-24,4209,386,1,0,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
190,5,2013-08-16,8291,732,1,1,0,1,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
541,2,2015-02-24,5169,724,1,0,0,0,a,c,650.0,7.0,1990.0,0,,,
93,2,2013-08-20,4747,555,1,0,0,1,a,a,16690.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
861,1,2013-09-30,3676,600,1,0,0,0,c,c,740.0,,,1,14.0,2013.0,"Mar,Jun,Sept,Dec"
516,6,2013-06-01,5001,641,1,0,0,0,a,c,20.0,,,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
635,6,2015-06-06,1994,208,1,0,0,0,a,a,27530.0,4.0,2014.0,0,,,
674,4,2014-09-25,5820,825,1,0,0,0,a,a,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
42,4,2014-01-09,9685,1047,1,1,0,0,a,c,290.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
746,1,2013-10-28,3848,410,1,0,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec"
986,3,2013-03-20,9474,1143,1,1,0,0,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
87,5,2014-08-15,5125,696,1,0,0,1,a,a,560.0,12.0,2010.0,0,,,
457,2,2013-10-22,4774,397,1,1,0,0,d,c,13140.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
999,6,2015-04-11,4931,386,1,0,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
136,5,2014-03-21,5267,432,1,1,0,0,a,c,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
219,6,2014-05-31,1662,230,1,0,0,0,a,a,1640.0,2.0,2013.0,0,,,
216,2,2013-09-24,7610,900,1,1,0,0,c,a,190.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
168,4,2013-07-18,8579,828,1,1,0,0,a,a,12540.0,,,0,,,
632,3,2013-10-23,5972,821,1,1,0,0,a,a,3350.0,2.0,2010.0,0,,,
178,5,2013-07-19,11216,1028,1,1,0,1,d,a,1710.0,,,0,,,
274,4,2014-10-23,3234,940,1,1,0,1,b,b,3640.0,,,1,10.0,2013.0,"Jan,Apr,Jul,Oct"
697,3,2013-02-27,8899,861,1,0,0,0,d,a,3780.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
599,5,2015-02-20,10624,940,1,1,0,0,d,c,580.0,11.0,2014.0,0,,,
1059,6,2014-06-21,7461,1088,1,0,0,0,c,a,3380.0,4.0,2013.0,0,,,
491,5,2014-11-28,9728,681,1,1,0,0,d,c,4680.0,,,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
19,4,2014-10-09,6837,616,1,1,0,1,a,c,3240.0,,,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
1075,1,2013-04-29,14842,1331,1,1,0,0,a,c,1410.0,10.0,2013.0,0,,,
833,5,2013-05-31,10959,810,1,1,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
651,5,2013-11-08,8652,1089,1,1,0,0,a,a,200.0,,,0,,,
118,3,2013-06-26,5119,504,1,0,0,1,d,c,3580.0,9.0,2012.0,0,,,
445,2,2014-08-12,7554,1226,1,0,0,1,a,a,240.0,,,0,,,
857,3,2014-09-03,8339,966,1,1,0,1,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec"
1023,2,2013-10-08,6190,598,1,1,0,0,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
782,5,2014-12-12,6543,605,1,0,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
166,6,2014-09-06,5599,876,1,0,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
51,3,2015-04-22,5317,401,1,0,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
296,1,2014-11-24,11542,1046,1,1,0,0,a,a,9580.0,5.0,2007.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
395,3,2014-06-18,5483,701,1,1,0,0,a,a,3620.0,2.0,2013.0,0,,,
572,3,2013-09-11,7283,616,1,1,0,0,d,c,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
37,5,2015-04-10,5770,665,1,0,0,0,c,a,4230.0,12.0,2014.0,0,,,
448,2,2013-01-22,9458,860,1,1,0,0,a,c,3970.0,9.0,2009.0,0,,,
26,5,2015-06-12,5879,510,1,0,0,0,d,a,2300.0,,,0,,,
888,5,2013-12-27,8671,803,1,0,0,1,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
328,1,2015-01-19,4180,509,1,0,0,0,a,a,3130.0,7.0,2002.0,0,,,
690,3,2013-03-27,6802,887,1,1,0,1,a,a,100.0,,,0,,,
684,5,2014-05-16,5859,540,1,0,0,0,d,c,680.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
359,5,2015-02-20,7818,660,1,1,0,0,d,c,4370.0,,,0,,,
270,2,2013-04-16,7176,1078,1,0,0,0,a,a,1450.0,7.0,2014.0,0,,,
413,3,2013-07-24,5746,799,1,0,0,0,a,c,760.0,9.0,2014.0,0,,,
881,2,2015-01-13,4671,614,1,1,0,0,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
474,4,2013-02-28,7606,787,1,0,0,0,c,a,14810.0,,,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
911,4,2014-02-06,10873,947,1,1,0,0,a,c,16490.0,,,0,,,
652,4,2014-07-03,7744,814,1,1,0,0,a,a,20390.0,,,0,,,
431,3,2014-12-17,12141,1051,1,1,0,0,d,c,4520.0,,,0,,,
1037,3,2013-05-08,7202,996,1,0,0,0,a,c,150.0,,,0,,,
478,6,2013-06-29,5156,533,1,0,0,0,d,c,1940.0,3.0,2012.0,0,,,
623,3,2015-03-18,7140,850,1,1,0,0,a,a,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
655,1,2015-07-27,13075,950,1,1,0,1,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
324,2,2014-06-24,5024,741,1,0,0,0,a,a,13140.0,,,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
202,2,2013-12-24,5273,445,1,0,0,1,d,c,5140.0,5.0,2010.0,0,,,
607,3,2014-01-29,2644,303,1,0,0,0,a,a,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
793,3,2014-09-03,5323,503,1,1,0,0,d,a,2710.0,7.0,2006.0,0,,,
288,3,2014-02-12,4233,335,1,0,0,0,d,a,800.0,,,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
1079,3,2013-07-31,9459,743,1,1,0,1,a,a,16680.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
921,3,2014-02-05,10467,1209,1,1,0,0,a,a,840.0,9.0,2006.0,0,,,
981,2,2013-07-09,5256,576,1,0,0,0,d,c,2620.0,11.0,2002.0,0,,,
427,4,2014-01-02,4580,560,1,0,0,1,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
542,2,2013-03-26,7300,549,1,1,0,1,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
343,5,2014-11-07,8715,810,1,1,0,0,d,a,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct"
739,4,2015-06-18,12021,896,1,1,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct"
373,6,2014-10-25,4850,362,1,0,0,0,d,c,11120.0,,,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
336,2,2014-09-09,10101,1633,1,0,0,0,a,a,190.0,7.0,2014.0,0,,,
312,3,2014-12-17,8695,638,1,1,0,0,d,a,11300.0,3.0,2012.0,0,,,
1110,5,2014-01-31,4429,566,1,0,0,0,c,c,900.0,9.0,2010.0,0,,,
38,4,2014-08-14,4234,394,1,0,0,1,d,a,1090.0,4.0,2007.0,0,,,
16,3,2015-05-20,9172,966,1,1,0,0,a,c,3270.0,,,0,,,
615,2,2014-12-23,14693,1778,1,0,0,1,d,a,730.0,8.0,2007.0,0,,,
966,6,2013-08-17,2762,359,1,0,0,0,a,a,760.0,2.0,2008.0,0,,,
792,4,2015-02-19,8515,710,1,1,0,0,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
616,5,2014-12-05,14172,1072,1,1,0,0,a,c,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
880,3,2014-09-10,6056,679,1,0,0,1,a,c,4570.0,,,0,,,
443,5,2014-09-26,4712,495,1,0,0,0,d,a,11400.0,12.0,2005.0,0,,,
270,1,2014-03-17,11927,1458,1,1,0,0,a,a,1450.0,7.0,2014.0,0,,,
631,4,2015-04-09,4914,599,1,0,0,1,d,c,2870.0,,,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
976,4,2014-10-02,9804,935,1,1,0,0,a,a,4180.0,,,0,,,
236,2,2014-08-26,5659,820,1,0,0,0,a,a,1000.0,11.0,2007.0,0,,,
617,4,2013-07-18,7196,646,1,1,0,1,a,c,8940.0,,,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
732,2,2013-09-10,7694,861,1,1,0,0,a,c,35280.0,,,0,,,
430,3,2013-09-11,10405,791,1,1,0,1,d,c,12870.0,10.0,2008.0,0,,,
1075,2,2014-06-17,11738,1094,1,1,0,0,a,c,1410.0,10.0,2013.0,0,,,
425,5,2013-05-31,4341,512,1,1,0,0,d,c,1460.0,,,0,,,
192,2,2013-02-12,2671,218,1,0,0,1,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
94,1,2015-01-05,11372,902,1,1,0,1,d,c,14620.0,,,0,,,
272,1,2014-05-26,4957,567,1,0,0,0,a,a,16180.0,7.0,2003.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
4,4,2014-07-17,10045,1295,1,1,0,1,c,c,620.0,9.0,2009.0,0,,,
137,5,2013-07-05,9537,1143,1,1,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
89,4,2013-01-31,5436,617,1,0,0,0,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
534,3,2015-05-06,8417,593,1,1,0,0,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
306,6,2013-04-13,2709,285,1,0,0,0,a,a,5100.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
658,4,2013-10-24,6718,671,1,1,0,1,d,c,520.0,,,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
462,4,2013-11-28,5458,678,1,0,0,0,a,a,44320.0,8.0,2008.0,0,,,
600,5,2014-09-26,6093,590,1,0,0,0,d,c,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov"
827,3,2014-04-30,14415,1841,1,1,0,0,a,c,250.0,1.0,2005.0,0,,,
562,1,2015-07-13,19638,3245,1,1,0,0,b,c,1210.0,,,0,,,
920,4,2014-02-06,5450,563,1,1,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
357,5,2015-01-16,7933,1036,1,1,0,0,a,a,2060.0,10.0,2008.0,0,,,
689,1,2015-06-01,10049,849,1,1,0,0,d,a,15040.0,10.0,2004.0,0,,,
587,2,2013-12-24,4296,394,1,0,0,1,d,c,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
125,3,2013-04-24,12542,1688,1,1,0,0,a,a,760.0,12.0,2005.0,0,,,
442,6,2014-02-08,4961,539,1,0,0,0,c,a,500.0,,,1,45.0,2009.0,"Feb,May,Aug,Nov"
486,2,2015-01-20,3527,456,1,0,0,0,a,a,2320.0,,,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
527,6,2014-09-06,10556,1024,1,0,0,0,d,c,5830.0,4.0,2008.0,0,,,
611,3,2014-01-15,4842,448,1,0,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
508,1,2013-01-28,4310,536,1,0,0,0,a,c,1280.0,,,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
879,1,2013-06-10,2962,314,1,0,0,0,d,a,,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
104,2,2015-02-17,10132,1288,1,1,0,0,a,a,390.0,6.0,2009.0,0,,,
713,4,2014-10-09,11101,1274,1,1,0,1,a,c,220.0,,,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
727,6,2013-03-30,4098,383,1,0,0,0,a,a,2050.0,3.0,2007.0,0,,,
17,5,2013-08-30,8558,1051,1,1,0,0,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
273,5,2015-02-27,7371,692,1,0,0,0,a,c,8480.0,,,0,,,
267,6,2015-06-20,8458,1096,1,0,0,0,c,a,2460.0,1.0,2012.0,0,,,
388,6,2014-12-13,10794,1081,1,0,0,0,a,a,2260.0,,,0,,,
880,3,2013-01-02,6735,751,1,0,0,1,a,c,4570.0,,,0,,,
107,2,2014-08-26,5556,812,1,0,0,1,a,a,1930.0,9.0,2009.0,0,,,
1066,3,2015-02-04,10461,1049,1,1,0,0,a,a,3350.0,,,0,,,
750,2,2013-04-23,4207,342,1,1,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
507,1,2013-06-10,6701,619,1,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
243,3,2015-05-27,5686,779,1,0,0,1,a,a,310.0,,,1,5.0,2013.0,"Feb,May,Aug,Nov"
926,3,2013-01-30,5118,410,1,0,0,0,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
669,5,2015-05-15,5561,502,1,0,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
273,3,2014-11-05,9445,842,1,1,0,0,a,c,8480.0,,,0,,,
156,3,2015-05-06,8233,795,1,1,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
573,4,2015-04-30,5204,407,1,1,0,0,a,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
196,5,2015-06-12,4386,613,1,0,0,0,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
978,1,2014-03-17,10377,1263,1,1,0,0,c,c,3890.0,,,0,,,
153,4,2014-01-30,6206,634,1,0,0,0,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
231,4,2013-06-13,3216,286,1,0,0,0,d,c,3840.0,10.0,2008.0,1,39.0,2010.0,"Feb,May,Aug,Nov"
117,5,2014-07-25,3758,471,1,0,0,1,a,a,3450.0,9.0,2011.0,0,,,
12,3,2014-01-08,8280,913,1,1,0,0,a,c,1070.0,,,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
